Time,Bus Voltage,Battery Voltage,Current,Power,Temperature,Humidity
160.83,3.39,3.34,525.3,1782,22.4,29.9
162.84,3.39,3.34,524.8,1782,22.4,29.6
164.85,3.39,3.34,524.6,1780,22.4,29.8
166.86,3.4,3.34,525.2,1782,22.4,29.7
168.87,3.4,3.34,525,1782,22.4,29.6
170.88,3.4,3.35,524.5,1782,22.4,29.7
172.89,3.4,3.35,524.7,1782,22.4,30.2
174.9,3.4,3.35,525,1786,22.4,29.8
176.91,3.4,3.35,525,1786,22.4,29.6
178.92,3.41,3.36,524.9,1790,22.4,29.4
180.93,3.41,3.36,524.6,1790,22.4,29.4
182.94,3.41,3.36,524.6,1790,22.4,29.5
184.95,3.41,3.36,524.9,1792,22.4,29.4
186.96,3.42,3.36,524.2,1790,22.4,29.8
188.96,3.41,3.36,524.6,1790,22.4,29.4
190.97,3.42,3.37,524.3,1792,22.4,29.2
192.99,3.42,3.36,524.2,1792,22.4,29.3
194.99,3.42,3.37,524.3,1792,22.4,29.1
197,3.42,3.37,524.6,1796,22.4,29.1
199.01,3.42,3.37,524.3,1792,22.4,29.1
201.02,3.42,3.37,524.4,1796,22.4,28.9
203.03,3.42,3.37,524.3,1796,22.4,29.2
205.04,3.43,3.38,524.1,1796,22.4,28.9
207.05,3.42,3.37,524.1,1796,22.4,28.9
209.06,3.43,3.38,524.5,1798,22.4,28.9
211.07,3.43,3.38,523.8,1796,22.4,28.9
213.08,3.43,3.38,524.3,1798,22.4,29
215.09,3.43,3.38,524.3,1798,22.4,28.9
217.1,3.44,3.38,523.7,1798,22.3,29
219.11,3.44,3.38,523.8,1798,22.4,29.3
221.12,3.44,3.38,524.5,1802,22.4,28.9
223.13,3.44,3.39,523.3,1798,22.4,28.8
225.14,3.44,3.39,523.8,1802,22.3,29.1
227.15,3.44,3.39,523.4,1798,22.4,28.8
229.16,3.44,3.39,523.5,1802,22.4,28.9
231.17,3.44,3.39,523.8,1806,22.4,29.1
233.18,3.44,3.39,523.7,1806,22.4,28.8
235.19,3.45,3.4,523.9,1802,22.4,29.2
237.2,3.45,3.4,523.7,1806,22.4,29.2
239.2,3.45,3.4,524.1,1806,22.4,28.9
241.21,3.45,3.4,523.8,1808,22.4,28.9
243.22,3.45,3.4,523.6,1808,22.4,28.9
245.23,3.45,3.4,524.3,1808,22.4,28.9
247.24,3.45,3.4,523.6,1812,22.4,29
249.25,3.46,3.4,524.1,1808,22.4,28.9
251.26,3.46,3.41,524.1,1808,22.3,29
253.27,3.46,3.41,524.2,1816,22.4,29
255.28,3.46,3.4,523.7,1812,22.4,28.9
257.29,3.46,3.41,523.3,1812,22.4,28.8
259.3,3.46,3.41,523.8,1816,22.4,29
261.31,3.46,3.41,523.8,1812,22.3,29
263.32,3.46,3.41,523.7,1816,22.4,28.7
265.33,3.46,3.41,523.7,1816,22.4,28.8
267.34,3.47,3.42,523.6,1816,22.3,28.9
269.35,3.47,3.42,523.3,1816,22.4,28.9
271.36,3.47,3.42,523.3,1816,22.4,29.1
273.37,3.47,3.42,523.4,1818,22.3,28.9
275.38,3.47,3.42,523.6,1818,22.4,29
277.39,3.47,3.42,523.4,1818,22.4,28.8
279.4,3.48,3.42,523.5,1818,22.4,28.9
281.41,3.48,3.42,523.4,1818,22.3,29.1
283.42,3.48,3.42,523.1,1818,22.3,28.8
285.42,3.48,3.43,523.5,1818,22.3,28.7
287.44,3.48,3.43,523.3,1822,22.4,28.8
289.44,3.48,3.43,523.3,1822,22.4,28.8
291.45,3.48,3.43,523.5,1822,22.4,29
293.46,3.48,3.43,524,1822,22.3,28.7
295.47,3.48,3.43,523.2,1822,22.3,28.8
297.48,3.49,3.44,523.3,1826,22.3,28.6
299.49,3.48,3.43,522.9,1826,22.4,28.5
301.5,3.48,3.43,523.1,1822,22.4,28.6
303.51,3.49,3.44,523.3,1826,22.4,28.7
305.52,3.49,3.44,522.9,1826,22.4,28.9
307.53,3.49,3.44,523.2,1826,22.3,28.5
309.54,3.49,3.44,523,1826,22.3,28.5
311.55,3.49,3.44,523.3,1828,22.3,28.7
313.56,3.49,3.44,522.6,1828,22.4,28.7
315.57,3.49,3.44,522.9,1828,22.4,28.9
317.58,3.5,3.44,523.2,1828,22.4,28.7
319.59,3.5,3.45,522.7,1832,22.3,28.5
321.6,3.5,3.44,522.9,1828,22.3,28.7
323.61,3.5,3.45,522.7,1828,22.3,28.6
325.62,3.5,3.45,523.6,1832,22.3,28.9
327.63,3.5,3.45,523,1832,22.3,28.5
329.64,3.5,3.45,523.2,1832,22.3,28.6
331.65,3.5,3.45,522.7,1832,22.4,28.9
333.66,3.5,3.45,523.6,1836,22.3,28.5
335.67,3.5,3.45,523.3,1836,22.3,28.7
337.67,3.51,3.46,523,1836,22.3,28.4
339.69,3.51,3.46,522.6,1836,22.3,28.5
341.7,3.51,3.46,523,1836,22.4,28.4
343.7,3.51,3.46,522.6,1836,22.3,28.9
345.71,3.51,3.46,522.9,1836,22.3,28.6
347.72,3.51,3.46,522.6,1836,22.4,28.6
349.73,3.51,3.46,522.1,1836,22.3,28.5
351.74,3.52,3.46,522.3,1838,22.3,28.4
353.75,3.52,3.46,523.2,1838,22.3,28.4
355.76,3.52,3.46,523,1838,22.3,28.7
357.77,3.52,3.46,522.6,1838,22.3,28.6
359.78,3.52,3.47,522.8,1842,22.3,28.3
361.79,3.52,3.47,522.7,1842,22.4,28.6
363.8,3.52,3.47,522.4,1838,22.3,28.5
365.81,3.52,3.47,522.5,1842,22.3,28.4
367.82,3.52,3.47,522.8,1842,22.3,28.5
369.83,3.52,3.47,522.3,1844,22.4,28.3
371.84,3.52,3.47,522.3,1842,22.4,28.4
373.85,3.52,3.47,522.4,1842,22.4,28.2
375.86,3.52,3.47,522.6,1842,22.4,28.3
377.87,3.52,3.47,522.6,1844,22.4,28.4
379.88,3.53,3.48,522.3,1842,22.4,28.6
381.89,3.53,3.48,522.8,1844,22.3,28.5
383.89,3.53,3.48,522.4,1844,22.4,28.5
385.9,3.53,3.48,522.4,1842,22.3,28.6
387.92,3.53,3.48,522.6,1844,22.3,28.3
389.92,3.53,3.48,522.4,1844,22.3,28.8
391.94,3.53,3.48,522.3,1844,22.4,28.2
393.95,3.53,3.48,522.3,1848,22.3,28.5
395.95,3.54,3.48,522.9,1848,22.4,28.4
397.96,3.54,3.48,522.1,1844,22.4,28.7
399.97,3.54,3.48,522.4,1848,22.4,28.4
401.98,3.54,3.48,522.5,1848,22.3,28.3
403.99,3.54,3.48,522.4,1848,22.4,28.3
406,3.54,3.49,522,1844,22.3,28.2
408.01,3.54,3.49,522.4,1848,22.4,28.2
410.02,3.54,3.49,521.8,1844,22.4,28.3
412.03,3.54,3.49,522.3,1852,22.3,28.5
414.04,3.54,3.49,521.7,1848,22.4,28.7
416.05,3.54,3.49,521.8,1852,22.3,28.5
418.06,3.54,3.49,521.4,1852,22.4,28.4
420.07,3.54,3.49,521.8,1848,22.4,28.4
422.08,3.54,3.49,521.8,1852,22.3,28.4
424.09,3.54,3.49,521.3,1848,22.4,28.6
426.1,3.55,3.5,521.9,1852,22.4,28.3
428.11,3.55,3.5,521.8,1852,22.3,28.9
430.12,3.55,3.5,522.5,1854,22.3,28.5
432.13,3.55,3.5,522.3,1852,22.4,28.5
434.14,3.55,3.5,521.8,1854,22.4,28.2
436.14,3.55,3.5,521.6,1854,22.4,28.2
438.16,3.55,3.5,521.6,1852,22.3,28.2
440.16,3.55,3.5,521.9,1854,22.4,28.3
442.17,3.55,3.5,521.5,1854,22.3,28.3
444.18,3.56,3.5,521.7,1854,22.3,28.6
446.19,3.56,3.5,521.8,1854,22.4,28.3
448.2,3.56,3.5,521.9,1858,22.4,28.2
450.21,3.56,3.5,522,1854,22.3,28.6
452.22,3.56,3.51,521.5,1858,22.3,28.2
454.23,3.56,3.51,521.9,1854,22.3,28.2
456.24,3.56,3.51,521.7,1858,22.3,28.4
458.25,3.56,3.51,521.8,1858,22.3,28.2
460.26,3.56,3.51,521.6,1858,22.3,28.5
462.27,3.56,3.51,521.7,1858,22.3,28.6
464.28,3.56,3.51,521.3,1858,22.3,28.5
466.29,3.56,3.51,521.1,1858,22.3,28.3
468.3,3.56,3.51,521.2,1858,22.3,28.6
470.31,3.57,3.52,521.8,1862,22.4,28.3
472.32,3.57,3.52,521.3,1862,22.4,28.7
474.33,3.56,3.51,521.5,1858,22.3,28.4
476.34,3.57,3.52,522,1862,22.4,28.3
478.35,3.57,3.52,521.1,1862,22.4,28.3
480.36,3.57,3.52,521.6,1862,22.3,28.3
482.37,3.57,3.52,521,1858,22.3,28.6
484.38,3.57,3.52,521.9,1864,22.3,28.5
486.39,3.57,3.52,521.1,1862,22.4,28.2
488.39,3.57,3.52,521.7,1864,22.3,28.2
490.4,3.58,3.52,521.5,1864,22.4,28.5
492.41,3.58,3.52,521.4,1864,22.3,28.1
494.42,3.58,3.52,520.7,1862,22.3,28.6
496.43,3.58,3.52,521.7,1864,22.3,28.4
498.44,3.58,3.53,521,1862,22.4,28.2
500.45,3.58,3.52,521.2,1864,22.4,28.3
502.46,3.58,3.52,520.9,1868,22.4,28.4
504.47,3.58,3.52,521.2,1864,22.3,28.2
506.48,3.58,3.53,521,1864,22.4,28.2
508.49,3.58,3.53,521.4,1864,22.3,28.7
510.5,3.58,3.53,521.2,1868,22.3,28.6
512.51,3.58,3.53,521.1,1864,22.3,28.2
514.52,3.58,3.53,521,1868,22.4,28.4
516.53,3.58,3.53,521.1,1868,22.4,28.3
518.54,3.58,3.53,521,1868,22.4,28.2
520.55,3.59,3.54,521.3,1868,22.3,28.2
522.56,3.58,3.53,521.2,1868,22.3,28.3
524.57,3.59,3.54,520.9,1868,22.3,28.2
526.58,3.59,3.54,521.1,1872,22.4,28.6
528.59,3.59,3.54,521,1868,22.3,28.1
530.6,3.59,3.54,521.3,1868,22.3,28.1
532.6,3.59,3.54,520.8,1868,22.3,28.1
534.62,3.59,3.54,520.8,1872,22.4,28.4
536.63,3.59,3.54,521.2,1872,22.3,28.3
538.64,3.59,3.54,520.7,1872,22.4,28.1
540.64,3.6,3.54,521.3,1872,22.3,28.1
542.65,3.59,3.54,520.7,1872,22.3,28.4
544.66,3.6,3.54,521.1,1872,22.4,28.1
546.67,3.6,3.54,521.1,1874,22.4,28.4
548.68,3.6,3.54,520.8,1872,22.4,28.2
550.69,3.6,3.54,520.7,1872,22.3,28.1
552.7,3.6,3.54,520.7,1872,22.3,28.2
554.71,3.6,3.54,520.9,1874,22.3,28.1
556.72,3.6,3.54,520.4,1874,22.4,28.1
558.73,3.6,3.55,520.2,1874,22.4,28.3
560.74,3.6,3.55,521,1874,22.3,28.1
562.75,3.6,3.55,520.7,1874,22.4,28.3
564.76,3.6,3.54,520.7,1874,22.3,28.2
566.77,3.6,3.55,520.7,1874,22.4,28.1
568.78,3.6,3.55,520.7,1874,22.4,28.2
570.79,3.6,3.55,521.2,1874,22.3,28.4
572.8,3.6,3.55,520.4,1874,22.3,28.2
574.81,3.6,3.55,521.3,1878,22.4,28
576.82,3.6,3.55,520.9,1878,22.4,28.1
578.83,3.6,3.55,520.7,1878,22.3,28.4
580.84,3.61,3.56,521.2,1878,22.3,28.3
582.85,3.6,3.55,520.3,1878,22.4,28.2
584.85,3.61,3.56,520.6,1878,22.4,28.3
586.86,3.61,3.56,520.9,1878,22.4,28.3
588.87,3.61,3.56,521,1880,22.4,28.3
590.89,3.6,3.55,520.5,1878,22.4,28.1
592.9,3.6,3.55,520,1874,22.4,28.2
594.91,3.61,3.56,520.7,1880,22.4,28
596.91,3.61,3.56,520.8,1880,22.4,28.2
598.92,3.61,3.56,520.2,1878,22.3,28.2
600.93,3.61,3.56,520.8,1880,22.3,28.1
602.94,3.61,3.56,520.6,1880,22.3,28.3
604.95,3.61,3.56,520.7,1878,22.3,28.2
606.96,3.61,3.56,520.2,1880,22.3,28.1
608.97,3.62,3.56,520.6,1880,22.3,28.1
610.98,3.61,3.56,520.8,1884,22.4,28.3
612.99,3.62,3.56,520.2,1878,22.3,28.1
615,3.62,3.56,520.3,1880,22.3,28.3
617.01,3.62,3.56,520.6,1884,22.4,28.3
619.02,3.62,3.56,520.8,1884,22.3,28.3
621.03,3.62,3.57,520.7,1884,22.3,28.3
623.04,3.62,3.57,520.7,1884,22.3,28.2
625.05,3.62,3.57,520.8,1884,22.3,28.2
627.06,3.62,3.57,520.2,1884,22.4,28.1
629.07,3.62,3.57,520.3,1884,22.3,28.2
631.08,3.62,3.57,520.1,1884,22.4,28.3
633.09,3.62,3.57,520.3,1884,22.4,28.2
635.1,3.62,3.57,520.1,1884,22.4,28.3
637.11,3.62,3.57,520,1884,22.4,28.1
639.12,3.62,3.57,520.7,1888,22.3,28.2
641.13,3.62,3.57,520.7,1888,22.4,28.4
643.14,3.62,3.57,520,1884,22.3,28.1
645.14,3.62,3.57,520.3,1884,22.4,28.2
647.15,3.62,3.57,519.6,1884,22.4,28.2
649.16,3.62,3.57,519.9,1888,22.3,28.1
651.17,3.63,3.58,519.7,1884,22.4,28
653.18,3.63,3.58,519.6,1884,22.3,28
655.19,3.63,3.58,519.6,1884,22.3,28.3
657.2,3.63,3.58,520.1,1888,22.4,28.1
659.21,3.63,3.58,520.2,1890,22.3,28.1
661.22,3.63,3.58,519.7,1884,22.4,28.3
663.23,3.63,3.58,519.8,1890,22.4,28.4
665.24,3.63,3.58,519.8,1888,22.3,28.1
667.25,3.63,3.58,519.6,1888,22.3,28
669.26,3.63,3.58,519.8,1888,22.3,28.3
671.27,3.64,3.58,519.9,1888,22.4,28.3
673.28,3.63,3.58,519.4,1888,22.3,27.9
675.29,3.63,3.58,519.8,1888,22.3,28.4
677.3,3.64,3.58,520.1,1890,22.4,28
679.31,3.64,3.58,519.5,1888,22.3,28
681.32,3.64,3.58,520,1890,22.3,28.1
683.33,3.64,3.58,519.8,1890,22.3,28.2
685.34,3.64,3.58,519.9,1888,22.4,27.8
687.35,3.64,3.58,519.9,1890,22.3,28
689.36,3.64,3.59,520.3,1890,22.4,28.1
691.37,3.64,3.58,519.4,1894,22.3,28.1
693.38,3.64,3.58,520.1,1894,22.3,28.3
695.39,3.64,3.59,519.7,1890,22.3,27.8
697.4,3.64,3.59,519.9,1894,22.3,28.2
699.41,3.64,3.59,519.7,1894,22.4,28
701.41,3.64,3.58,519.7,1890,22.3,28.6
703.42,3.64,3.59,520.1,1894,22.3,28.1
705.43,3.64,3.59,520.1,1894,22.3,27.9
707.44,3.64,3.59,519.1,1890,22.3,28.1
709.45,3.64,3.59,519.6,1894,22.4,28.2
711.46,3.64,3.59,519.6,1890,22.3,27.8
713.47,3.64,3.59,520.1,1894,22.3,27.9
715.48,3.64,3.59,519.4,1894,22.3,28
717.49,3.64,3.59,520,1894,22.3,27.8
719.5,3.65,3.6,520.1,1894,22.3,27.9
721.51,3.64,3.59,519.8,1898,22.3,28.3
723.52,3.64,3.59,519.7,1898,22.4,28
725.53,3.65,3.6,519.3,1890,22.4,28
727.53,3.65,3.6,519.2,1898,22.3,27.9
729.55,3.65,3.6,520.2,1898,22.4,28.5
731.55,3.65,3.6,519.2,1894,22.3,28.3
733.56,3.65,3.6,519.6,1894,22.3,28
735.57,3.65,3.6,519.4,1898,22.3,27.9
737.59,3.65,3.6,519.3,1894,22.3,28.2
739.59,3.65,3.6,520,1900,22.3,28.1
741.6,3.65,3.6,519.7,1898,22.3,28.4
743.61,3.65,3.6,519.7,1900,22.3,27.8
745.62,3.65,3.6,519.9,1898,22.4,27.9
747.63,3.65,3.6,519.6,1900,22.4,27.8
749.64,3.66,3.6,519.8,1900,22.3,28.2
751.65,3.65,3.6,519.9,1900,22.4,28.1
753.66,3.65,3.6,519.5,1898,22.3,28.2
755.67,3.66,3.6,519.7,1900,22.3,28.1
910.41,3.68,3.63,520,1914,22.3,28.2
912.42,3.68,3.62,519.6,1914,22.3,28.1
914.43,3.68,3.62,520.1,1914,22.4,28.1
916.44,3.68,3.63,519.7,1914,22.3,28.2
918.45,3.68,3.63,519.6,1914,22.4,28.1
920.46,3.68,3.63,519.9,1914,22.4,28
922.47,3.68,3.63,519.8,1914,22.4,28.2
924.48,3.68,3.63,519.7,1914,22.4,28.1
926.48,3.68,3.63,520,1916,22.3,28.2
928.49,3.68,3.63,519.3,1910,22.3,28.2
930.5,3.68,3.63,519.5,1910,22.4,28.2
932.51,3.68,3.63,519.4,1910,22.3,28.2
934.52,3.68,3.63,519.9,1916,22.3,28.2
936.53,3.68,3.63,519.7,1914,22.3,28.2
938.54,3.68,3.63,520,1916,22.3,28.2
940.55,3.68,3.63,519.8,1910,22.4,28.1
942.56,3.68,3.63,519.9,1910,22.3,28.2
944.57,3.68,3.63,519.3,1914,22.3,28.2
946.58,3.68,3.63,520,1916,22.3,28.2
948.59,3.68,3.63,519.6,1914,22.3,28.1
950.6,3.68,3.63,519.5,1914,22.4,28.2
952.61,3.68,3.63,519.4,1914,22.3,28.2
954.62,3.68,3.63,519.5,1914,22.4,28.1
956.63,3.68,3.63,519.7,1914,22.3,28.2
958.64,3.68,3.63,519.6,1914,22.3,28.1
1187.73,3.69,3.64,519,1914,22.3,28.2
1189.74,3.69,3.64,518.6,1914,22.3,28.2
1191.75,3.69,3.64,519.3,1916,22.4,28
1193.76,3.7,3.64,518.8,1916,22.4,27.9
1195.78,3.69,3.64,519.5,1916,22.4,27.8
1197.79,3.69,3.64,519.3,1916,22.4,28.2
1199.79,3.69,3.64,519.6,1916,22.3,28.1
1201.8,3.69,3.64,520,1920,22.4,28.1
1203.81,3.69,3.64,519.3,1916,22.3,28.2
1205.82,3.69,3.64,520.1,1924,22.3,28.1
1207.83,3.69,3.64,519.6,1916,22.3,28.2
1209.84,3.69,3.64,519.8,1920,22.3,28.2
1211.85,3.69,3.64,519.8,1920,22.3,28.2
1213.86,3.69,3.64,519.1,1916,22.3,28.2
1215.87,3.69,3.64,519.8,1916,22.3,28.2
1217.88,3.69,3.64,520.1,1924,22.3,28.2
1219.89,3.69,3.64,519.5,1916,22.3,28.2
1221.9,3.69,3.64,519.3,1916,22.3,28.2
1223.91,3.69,3.64,519.7,1920,22.3,28.2
1225.92,3.69,3.64,520,1920,22.4,28.2
1227.93,3.69,3.64,519.7,1920,22.3,28.2
1229.94,3.69,3.64,519.7,1916,22.3,28.2
1231.95,3.69,3.64,519.6,1916,22.3,28.2
1233.96,3.7,3.64,519.7,1924,22.3,28.2
1235.97,3.69,3.64,519.4,1920,22.4,28.2
1465.07,3.7,3.65,519.8,1924,22.3,28.2
1467.07,3.7,3.65,519.2,1924,22.3,28.2
1469.08,3.7,3.65,519.5,1924,22.3,28.2
1471.09,3.7,3.65,519,1920,22.4,27.9
1473.1,3.7,3.65,519.9,1924,22.4,28.1
1475.11,3.7,3.65,520,1920,22.4,28.2
1477.12,3.7,3.65,519.6,1924,22.3,28.2
1479.13,3.7,3.65,519.7,1924,22.4,28.2
1481.14,3.7,3.65,519.3,1920,22.3,28.3
1483.15,3.7,3.65,520,1920,22.3,28.2
1485.16,3.7,3.65,519.6,1924,22.3,28.2
1487.17,3.7,3.65,519.7,1924,22.3,28.2
1489.18,3.7,3.65,519.4,1924,22.4,28.3
1491.19,3.7,3.65,519.8,1926,22.4,28.3
1493.2,3.7,3.65,519.4,1920,22.3,28.2
1495.21,3.7,3.65,519.2,1920,22.3,28.3
1497.22,3.7,3.65,520.1,1924,22.4,28.2
1499.23,3.7,3.65,519.3,1924,22.4,28.3
1501.24,3.7,3.65,519.5,1924,22.3,28.3
1503.25,3.7,3.65,519.7,1924,22.3,28.2
1505.26,3.7,3.65,519.5,1924,22.3,28.2
1507.27,3.7,3.65,519.6,1924,22.4,28.3
1509.28,3.7,3.65,519.7,1924,22.3,28.3
1511.29,3.7,3.65,519.2,1924,22.3,28.3
1513.29,3.7,3.65,519.7,1924,22.4,28.3
1744.4,3.71,3.66,519.5,1926,22.4,28.3
1746.41,3.71,3.66,518.6,1924,22.3,28.3
1748.42,3.71,3.66,519.3,1926,22.4,28.3
1750.43,3.71,3.66,518.7,1926,22.3,28.2
1752.44,3.71,3.66,519,1924,22.3,27.9
1754.45,3.72,3.66,519.7,1930,22.3,28.1
1756.46,3.72,3.66,519.8,1930,22.3,28.2
1758.47,3.71,3.66,519.9,1926,22.3,28.2
1760.48,3.71,3.66,519.6,1930,22.4,28.2
1762.49,3.71,3.66,519.5,1930,22.3,28.2
1764.5,3.71,3.66,519.2,1926,22.3,28.2
1766.51,3.72,3.66,519.8,1930,22.3,28.2
1768.52,3.71,3.66,519,1926,22.3,28.2
1770.53,3.71,3.66,519.6,1930,22.3,28.2
1772.53,3.71,3.66,519.7,1930,22.3,28.2
1774.55,3.71,3.66,519.2,1930,22.3,28.2
1776.56,3.72,3.66,519.4,1930,22.3,28.3
1778.56,3.71,3.66,519.2,1930,22.3,28.2
1780.57,3.71,3.66,519,1930,22.3,28.2
1782.58,3.72,3.66,519.1,1926,22.3,28.3
1784.59,3.71,3.66,519.4,1930,22.4,28.3
1786.6,3.71,3.66,519.2,1926,22.4,28.3
1788.61,3.71,3.66,519.2,1926,22.3,28.2
1790.62,3.72,3.66,519.5,1930,22.3,28.2
1792.63,3.71,3.66,519.3,1930,22.3,28.3
2019.72,3.72,3.67,518.3,1930,22.3,28.3
2021.73,3.72,3.67,518.2,1926,22.3,28.2
2023.74,3.72,3.67,518.9,1934,22.3,28.4
2025.75,3.72,3.67,518.8,1934,22.3,28.4
2027.76,3.72,3.67,519,1934,22.3,28.4
2029.77,3.72,3.67,518.9,1934,22.4,28
2031.78,3.72,3.67,519.1,1934,22.3,28.1
2033.79,3.72,3.67,519.5,1934,22.3,28.2
2035.8,3.72,3.67,519.1,1936,22.3,28.2
2037.81,3.72,3.67,519.3,1934,22.3,28.2
2039.82,3.73,3.68,519.3,1930,22.4,28.2
2041.83,3.72,3.67,519.2,1934,22.3,28.2
2043.84,3.72,3.67,519.1,1934,22.3,28.2
2045.85,3.72,3.67,519.6,1934,22.3,28.3
2047.86,3.72,3.67,519.1,1934,22.3,28.2
2049.87,3.72,3.67,519.6,1936,22.3,28.1
2051.88,3.72,3.67,518.8,1934,22.3,28.2
2053.89,3.72,3.67,519.1,1934,22.3,28.2
2055.9,3.72,3.67,519.5,1934,22.3,28.3
2057.91,3.72,3.67,519,1936,22.3,28.2
2059.91,3.73,3.68,519.1,1936,22.3,28.2
2061.93,3.72,3.67,519.1,1934,22.3,28.1
2063.93,3.73,3.68,519.4,1934,22.3,28.2
2065.94,3.73,3.68,519.7,1936,22.3,28.2
2067.95,3.72,3.67,519.6,1936,22.3,28.3
2069.96,3.73,3.68,518.9,1934,22.3,28.2
2299.06,3.74,3.68,519.2,1940,22.3,28.2
2301.07,3.74,3.68,518.4,1936,22.3,28.2
2303.08,3.73,3.68,519.2,1940,22.4,28
2305.09,3.74,3.68,518.8,1940,22.3,28.2
2307.1,3.73,3.68,519.2,1940,22.3,28.1
2309.11,3.74,3.68,518.9,1940,22.3,28.2
2311.12,3.74,3.68,519.3,1940,22.3,28.3
2313.13,3.74,3.68,519,1940,22.3,28.2
2315.14,3.74,3.68,518.8,1940,22.3,28.2
2317.15,3.74,3.68,519.4,1944,22.3,28.2
2319.16,3.74,3.68,519.2,1944,22.3,28.2
2321.17,3.74,3.68,519.5,1940,22.3,28.2
2323.18,3.74,3.68,519.2,1940,22.3,28.1
2325.19,3.74,3.68,519.4,1940,22.3,28.2
2327.2,3.74,3.68,518.6,1936,22.3,28.2
